formula,Crystal System,band_gap_calculated (eV)
FeNiO3,Trigonal,0.3842
EuY2O4,Orthorhombic,0.3841
Mn3OF5,Monoclinic,0.384
SrCaCd2,Orthorhombic,0.384
Er(CuTe)3,Orthorhombic,0.3839
Eu(LuS2)2,Tetragonal,0.3839
Fe2P3O10,Monoclinic,0.3834
DyCrB4,Orthorhombic,0.3833
Li4(NiO2)7,Triclinic,0.3832
Ce(NF3)2,Triclinic,0.3827
Nd2EuS4,Tetragonal,0.3825
K2CuF4,Orthorhombic,0.3824
Li5Mn5O12,Triclinic,0.3824
Mn5CrO8,Monoclinic,0.3824
Sr(MgBi)2,Trigonal,0.3824
PbS2N3,Monoclinic,0.3822
Al2HgSe4,Cubic,0.3821
Al(OF)3,Trigonal,0.382
ZnSn4O9,Tetragonal,0.382
Ho(ZnP)3,Hexagonal,0.3817
SbS4N3,Triclinic,0.3815
Er7(CuTe4)3,Monoclinic,0.3814
PbAuO2,Triclinic,0.3806
Sr9(CrN4)2,Monoclinic,0.3806
Sr16Mn8O29,Triclinic,0.3805
V3O5F,Monoclinic,0.3805
Al2OsPd,Orthorhombic,0.3804
NaPrS2,Tetragonal,0.3804
V2Si4O11,Triclinic,0.3804
Li3(NiO2)5,Triclinic,0.3803
Mn6OF11,Triclinic,0.3803
SmTeAs,Orthorhombic,0.3803
Rb4CO4,Trigonal,0.3801
AcInTe2,Cubic,0.3799
Na2TlSb,Cubic,0.3797
K2Al2O7,Orthorhombic,0.3795
CoBr3N5,Orthorhombic,0.3794
Ta2H4O7,Cubic,0.3794
CdI2O7,Triclinic,0.3793
La3Bi4Au3,Cubic,0.3793
YCdCu2,Orthorhombic,0.3793
Mn6OF11,Triclinic,0.3792
Na2UI6,Trigonal,0.3792
Cs3EuF6,Orthorhombic,0.379
Ba3PuO6,Cubic,0.3789
MnOF2,Monoclinic,0.3786
TbCrB4,Orthorhombic,0.3781
Li3UO4,Tetragonal,0.378
Cd2Sb2O7,Cubic,0.3778
Sr2Fe2O5,Orthorhombic,0.3777
Dy3SbO3,Monoclinic,0.3776
InAgS2,Tetragonal,0.3773
NbSbRu,Cubic,0.3773
Li2V2F7,Triclinic,0.3771
MnP2O7,Triclinic,0.3771
LiBe2Rh,Orthorhombic,0.377
TlIn3Se4,Tetragonal,0.377
LiYS2,Tetragonal,0.3767
MnOF,Monoclinic,0.3767
HoMnO3,Orthorhombic,0.3766
Li7Mn5O12,Monoclinic,0.3766
UVO5,Orthorhombic,0.3766
Cs2CuCl4,Orthorhombic,0.3763
ZrGeTe4,Orthorhombic,0.3762
Li7Co5O12,Triclinic,0.3761
Fe7(OF3)3,Triclinic,0.376
MgBe2Os,Orthorhombic,0.3758
ZnMoRu2,Orthorhombic,0.3758
CaCdO2,Tetragonal,0.3755
Sr18Co14O45,Monoclinic,0.3754
LiMn6O12,Triclinic,0.3753
Co6O5F7,Triclinic,0.3752
MgMn4O8,Monoclinic,0.3752
Mn3OF5,Triclinic,0.3752
Pb4SeS3,Trigonal,0.3752
Ho3SbO3,Monoclinic,0.3747
Mn5(PO5)4,Monoclinic,0.3747
Ba11(CN5)2,Tetragonal,0.3746
Ni(CO)6,Monoclinic,0.3746
Tb2Se3O20,Monoclinic,0.3744
Ca5P3O13,Hexagonal,0.3742
Cr7FeO12,Triclinic,0.3742
Zn3Ga3N5,Triclinic,0.3742
Sc6C2I11,Triclinic,0.3741
NaEuF4,Triclinic,0.374
Ni(PtO2)3,Orthorhombic,0.374
Ag3SI,Triclinic,0.3739
K2ZrTe3,Monoclinic,0.3739
Pr2Cl3O16,Monoclinic,0.3739
Co2(GeSe)3,Trigonal,0.3737
Na4W4O15,Triclinic,0.3737
CsCuBr3,Orthorhombic,0.3736
Ba5(Ga3H)2,Trigonal,0.3735
TaCuN2,Trigonal,0.3733
MnHgPd2,Orthorhombic,0.3732
Mn5(AsO5)4,Monoclinic,0.3731
MnPO4,Orthorhombic,0.3731
Sr15Pd5O24,Monoclinic,0.3731
Ca(MoO2)2,Triclinic,0.373
Er2Bi2O7,Tetragonal,0.373
SN4O5,Orthorhombic,0.3729
SrMgHg2,Orthorhombic,0.3729
Ca(BO4)2,Orthorhombic,0.3728
BaZrSe3,Orthorhombic,0.3726
Cd4TeSe3,Orthorhombic,0.3725
TiCdAu2,Orthorhombic,0.3725
BaSnO3,Cubic,0.3724
Li5Co3O8,Triclinic,0.3724
Na2SrCa,Orthorhombic,0.3723
SbRhSe,Cubic,0.3723
NaNdS2,Tetragonal,0.3721
ZnHgS2,Trigonal,0.372
Sr2VO4,Orthorhombic,0.3719
Co3OF5,Monoclinic,0.3715
CaSnS3,Monoclinic,0.3714
Ca(WO2)2,Orthorhombic,0.3711
Sr(P3Pt2)2,Monoclinic,0.3711
Ti2(InBr3)3,Monoclinic,0.3711
NdNO6,Monoclinic,0.3709
Fe2S2O17,Triclinic,0.3708
FeP2O7,Monoclinic,0.3708
MnZn4S5,Trigonal,0.3707
MnCO3,Monoclinic,0.3706
Co(PO3)4,Orthorhombic,0.3705
MgCO6,Monoclinic,0.3705
Ba(CuSe)2,Tetragonal,0.3703
Er(ZnP)3,Hexagonal,0.3703
Lu3CrS6,Orthorhombic,0.37
MgIO12,Monoclinic,0.3699
Ta8Pb6O25,Monoclinic,0.3699
V4CuO11,Monoclinic,0.3697
CuMoO4,Triclinic,0.3695
Ca2Mo3O8,Monoclinic,0.3693
Mg2CdPd,Orthorhombic,0.3692
SmI3O10,Monoclinic,0.3692
GeP2O9,Monoclinic,0.369
MnNO4,Orthorhombic,0.369
Te4W3Se2,Hexagonal,0.3689
Ca2CdHg,Orthorhombic,0.3688
CrClO,Orthorhombic,0.3688
Mg(MoO3)4,Triclinic,0.3688
Bi2SeO2,Tetragonal,0.3687
Ca3BiN,Cubic,0.3687
NbV3O8,Monoclinic,0.3686
Er(CuTe)3,Orthorhombic,0.3684
Ge4Te7As2,Trigonal,0.3683
AlV2O4,Orthorhombic,0.3682
CaV8O24,Monoclinic,0.3682
CoBr3N5,Orthorhombic,0.3681
Li3Co2O5,Monoclinic,0.3681
CaAsO6,Monoclinic,0.3679
VCoO4,Orthorhombic,0.3679
MgVO2,Trigonal,0.3678
Sr5(SnP3)2,Orthorhombic,0.3676
Ce(ClO)3,Orthorhombic,0.3675
CoSbS,Orthorhombic,0.3674
YAgSe2,Tetragonal,0.3674
TePdI2,Triclinic,0.3673
YZn2Ag,Orthorhombic,0.3673
FePO4,Orthorhombic,0.3672
Na2V2F7,Monoclinic,0.3671
ThMo2O11,Monoclinic,0.3668
KV12O30,Hexagonal,0.3666
NaV6O11,Hexagonal,0.3664
Na2PtC2,Trigonal,0.3662
PdSeS,Orthorhombic,0.3662
Ag3SI3,Monoclinic,0.366
GdErO3,Cubic,0.3657
Li9Mn21O40,Triclinic,0.3657
Li11TiP5,Monoclinic,0.3655
Zn2IrAu,Orthorhombic,0.3655
Li5Co3O8,Monoclinic,0.3653
Cd2Sb6S11,Monoclinic,0.3652
Cs4IrO4,Monoclinic,0.3652
Na2SeO9,Tetragonal,0.3652
MnPO4,Monoclinic,0.3651
ReSF4,Orthorhombic,0.3651
Cs2PuCl6,Trigonal,0.365
MgTiN2,Trigonal,0.365
BaPdS2,Orthorhombic,0.3649
Mg(SbO2)2,Orthorhombic,0.3649
Na2FeCl4,Orthorhombic,0.3649
Al(SiO3)2,Monoclinic,0.3647
Sn3Ir2Se3,Trigonal,0.3647
Bi4(TeSe)3,Trigonal,0.3645
Cd(CoO2)2,Triclinic,0.3641
Fe(PO3)4,Monoclinic,0.364
AlV2O4,Monoclinic,0.3638
Zn(BiO2)4,Monoclinic,0.3638
Zn(Fe2O3)4,Triclinic,0.3637
CrP2O7,Monoclinic,0.3635
Pr(NO5)3,Triclinic,0.3635
Li3Mn4O8,Monoclinic,0.3632
Y2RuPt,Orthorhombic,0.3632
Pr(NO5)3,Triclinic,0.3631
Eu2GeS4,Monoclinic,0.363
NpI2O9,Orthorhombic,0.363
Ca9(WO3)20,Monoclinic,0.3628
Dy(NO5)3,Triclinic,0.3628
Co6O5F7,Triclinic,0.3627
LiTaPt2,Orthorhombic,0.3627
LiScSn,Cubic,0.3626
LiV3O6,Monoclinic,0.3625
MnTeO3,Orthorhombic,0.3621
UB12O13,Monoclinic,0.3621
Ba3GaN3,Hexagonal,0.3619
ErTeAs,Orthorhombic,0.3619
TiVO4,Orthorhombic,0.3619
Na2SbAu,Orthorhombic,0.3618
U2(P2O7)3,Monoclinic,0.3618
Cs(TeO3)2,Trigonal,0.3617
SrV12O30,Monoclinic,0.3615
ScAgO3,Orthorhombic,0.3612
Li9(NiO2)10,Triclinic,0.3611
MgCo2Si,Orthorhombic,0.3609
Zn(CoO2)2,Orthorhombic,0.3609
La2CoO4,Orthorhombic,0.3608
K4N2O5,Monoclinic,0.3607
SmCrB4,Orthorhombic,0.3607
NbVO4,Triclinic,0.3606
RbFeCl3,Hexagonal,0.3602
Li9Co7O16,Triclinic,0.3601
Dy4MnS7,Monoclinic,0.3597
Li7Co5O12,Monoclinic,0.3597
Na7Cu7O13,Triclinic,0.3596
VS4N3,Orthorhombic,0.3596
Ge(Te2As)2,Trigonal,0.3595
Ba3Sb2O,Orthorhombic,0.3594
LaCO4,Orthorhombic,0.3594
CdHgO2,Monoclinic,0.3593
CsMgN,Orthorhombic,0.3593
K3CeCl6,Cubic,0.3592
Mn2HO4,Triclinic,0.3592
MnTc2Ge,Orthorhombic,0.3592
ZnNiPd2,Orthorhombic,0.3591
Fe3(PO4)4,Monoclinic,0.359
Li7(SbS)2,Triclinic,0.3589
Na2CoO3,Monoclinic,0.3588
ZnSnS3,Trigonal,0.3588
CaBO3,Monoclinic,0.3587
LiMgBi,Cubic,0.3587
CaV2O10,Triclinic,0.3583
FeOF,Monoclinic,0.3581
Li2Cu3F8,Triclinic,0.3581
Li9Co7O16,Triclinic,0.3581
SrSbSe3,Orthorhombic,0.3581
Cd4Te3Se,Trigonal,0.3579
AsAuO3,Monoclinic,0.3577
NdC3O11,Monoclinic,0.3577
Ag3AsS4,Orthorhombic,0.3576
NaZnAs,Tetragonal,0.3576
Nd3Cu3Bi4,Cubic,0.3576
CaSn2O5,Orthorhombic,0.3574
Mn6O5F7,Triclinic,0.3573
BaTiO3,Orthorhombic,0.3567
CeHfF7,Monoclinic,0.3565
MnAgO4,Monoclinic,0.3565
InPO6,Orthorhombic,0.3563
YHgB,Cubic,0.3563
Zn4Ga2S7,Monoclinic,0.3563
Al2(SeO4)3,Monoclinic,0.3562
Li9Co7O16,Triclinic,0.3561
LaNiO3,Triclinic,0.356
TmSbPd,Cubic,0.3559
Cu6As4S9,Triclinic,0.3558
CsTl3O5,Orthorhombic,0.3555
Sn2P3O10,Monoclinic,0.3554
Li7(NiO2)9,Triclinic,0.3552
SmRe3O16,Orthorhombic,0.3552
NiBiO3,Monoclinic,0.3548
ZnSbO3,Monoclinic,0.3548
Sm7(BrO6)3,Hexagonal,0.3546
Co(H3Cl)2,Monoclinic,0.3544
BaPdO5,Monoclinic,0.3543
YI3O11,Triclinic,0.3542
Y(PO)2,Tetragonal,0.354
Co2OF3,Triclinic,0.3538
FeBi4S7,Monoclinic,0.3538
Mn2SiS4,Orthorhombic,0.3536
Nd(BrO6)3,Orthorhombic,0.3536
Na2FeO3,Monoclinic,0.3534
HfCdAu2,Orthorhombic,0.3533
MgBiPd2,Orthorhombic,0.3533
CoP2O7,Monoclinic,0.3532
La2Ni2O5,Orthorhombic,0.3528
MgCo5O8,Monoclinic,0.3527
CuW2O7,Monoclinic,0.3526
BaBiF7,Monoclinic,0.3525
La2GeI2,Trigonal,0.3523
RbCr5S8,Monoclinic,0.3523
Fe7(SiO6)2,Tetragonal,0.3522
MgMn3Te4,Tetragonal,0.3522
K2As2Pt,Orthorhombic,0.3521
FeOF,Monoclinic,0.352
Nb2ReTc,Orthorhombic,0.352
YZn2Au,Orthorhombic,0.3519
Cs3CeCl6,Cubic,0.3518
Ca(ClO2)2,Triclinic,0.3517
Mg(WO2)2,Monoclinic,0.3516
MgMn5O8,Triclinic,0.3513
U2Co3O8,Orthorhombic,0.3506
Na3(CoO2)5,Triclinic,0.3504
PbBr2O7,Monoclinic,0.3503
AlCuO3,Monoclinic,0.35
LiMnO2,Orthorhombic,0.35
Mn6OF11,Monoclinic,0.3498
LaTlO3,Hexagonal,0.3497
Sr3InN3,Hexagonal,0.3496
Cr5(TeO6)3,Monoclinic,0.3495
MgCr2O4,Monoclinic,0.3495
ThTaN3,Orthorhombic,0.3495
Ni(PS3)2,Monoclinic,0.3491
YCoO3,Triclinic,0.349
Ba3(P3O13)2,Monoclinic,0.3487
K(MoO2)4,Monoclinic,0.3487
VFeSb,Cubic,0.3487
NdCrB4,Orthorhombic,0.3486
BaReH9,Monoclinic,0.3484
Be2AsO9,Monoclinic,0.3482
Na3CoN2,Tetragonal,0.3482
AlCoO3,Triclinic,0.3481
NiSeO5,Monoclinic,0.3481
LiMn2O4,Triclinic,0.3479
Cs7(InAs2)3,Triclinic,0.3477
Na6GaAs3,Triclinic,0.3477
Sr21(Cd2Bi9)2,Monoclinic,0.3477
V7(WO5)6,Triclinic,0.3477
Mn2CrO4,Triclinic,0.3476
Rb3(SO4)2,Monoclinic,0.347
V3(O2F)2,Orthorhombic,0.347
Zn3Se3O10,Triclinic,0.347
In2HgS4,Cubic,0.3467
K2PuCl6,Monoclinic,0.3467
Li13Co15O28,Triclinic,0.3467
K3TiCl6,Monoclinic,0.3465
BaV13O18,Triclinic,0.3463
Li2CuF4,Tetragonal,0.3463
Ti3Sn5S12,Monoclinic,0.3463
Sr2CoO4,Orthorhombic,0.3461
Mn2OF3,Orthorhombic,0.346
LiZr2N3,Orthorhombic,0.3458
BaSrLi2,Orthorhombic,0.3457
Ga2HgTe4,Tetragonal,0.3457
La2Pt2O7,Monoclinic,0.3457
Y11Ta5O28,Monoclinic,0.3457
LiErS2,Tetragonal,0.3456
Ti(InN)4,Triclinic,0.3456
Rb3EuCl6,Monoclinic,0.3451
CaAgAu2,Orthorhombic,0.345
Li17(CoO4)3,Triclinic,0.3449
Mg(InSe2)2,Orthorhombic,0.3448
CaMnSe2,Trigonal,0.3447
Li2AgF5,Monoclinic,0.3447
KZnSb,Hexagonal,0.3446
Mn5Cr2O12,Triclinic,0.3445
Bi4(TeSe)3,Monoclinic,0.3444
Mn(InTe2)2,Tetragonal,0.3444
AlBr3N,Orthorhombic,0.3442
InAgPd2,Orthorhombic,0.3442
Li5Co3O8,Triclinic,0.3442
CaV4O6,Monoclinic,0.344
Ce(BH4)3,Cubic,0.3439
Te4W3Se2,Trigonal,0.3435
V5CoO15,Monoclinic,0.3435
Co3TeO8,Triclinic,0.3434
Al2CoCl8,Monoclinic,0.3432
FeOF,Monoclinic,0.3432
Pb4CN4,Orthorhombic,0.3432
Lu4V4O13,Monoclinic,0.3429
Zn7GeN6,Orthorhombic,0.3429
Ge3(Te3As)2,Trigonal,0.3428
Sm3Bi4Au3,Cubic,0.3428
AuBr3N2,Monoclinic,0.3426
K2Ba3Sb4,Triclinic,0.3424
MgMn6O12,Monoclinic,0.3423
Mo3N2O11,Monoclinic,0.3423
Nd3Bi4Au3,Cubic,0.3422
K3(SO4)2,Monoclinic,0.3421
Sr3SbP,Cubic,0.3419
Fe7(SiO3)8,Monoclinic,0.3418
Ba7U7O24,Triclinic,0.3416
Ba3GaSb3,Orthorhombic,0.3414
TlIn5Se7,Monoclinic,0.3414
FePO6,Monoclinic,0.3413
K10Co4O9,Triclinic,0.3409
InFe29O40,Tetragonal,0.3408
Sr2MgCd,Orthorhombic,0.3408
BiRhS,Cubic,0.3404
ErNiO3,Monoclinic,0.3404
Eu2MgH6,Trigonal,0.3404
MnPO4,Monoclinic,0.3402
TmI3O11,Triclinic,0.3402
Ag3SI,Orthorhombic,0.3398
Sb5(PO4)6,Triclinic,0.3398
LaPS,Orthorhombic,0.3397
Co3(OF2)2,Monoclinic,0.3394
K5As2Au,Hexagonal,0.3394
Sr3GaSb3,Monoclinic,0.3394
Ca6Si3O13,Triclinic,0.3393
Cr(PO4)2,Monoclinic,0.3393
Mn3V2O10,Triclinic,0.3393
DyPS,Orthorhombic,0.3391
K2CuF4,Tetragonal,0.339
MnWO4,Tetragonal,0.339
CsCoF4,Tetragonal,0.3388
SbS4N3,Triclinic,0.3388
CuWO4,Monoclinic,0.3387
MnP2O5,Monoclinic,0.3387
UCrO4,Orthorhombic,0.3387
Li2(NiO2)3,Triclinic,0.3386
Ce(Mo3S4)2,Trigonal,0.3385
Mn2CoO4,Triclinic,0.3385
TmCuTe2,Trigonal,0.3385
Co2(SnSe)3,Trigonal,0.3384
VBi2O5,Orthorhombic,0.3382
NdMoO5,Monoclinic,0.3381
Fe5(OF2)4,Orthorhombic,0.338
ZnCoO2,Triclinic,0.338
ZnSeO5,Monoclinic,0.338
FeAs2O7,Monoclinic,0.3379
Eu2H4Pd,Orthorhombic,0.3378
Cd(AgO2)2,Tetragonal,0.3377
Li9Cr19O48,Triclinic,0.3377
K3B3O10,Orthorhombic,0.3375
LiAgF3,Triclinic,0.3374
Li4(FeO2)5,Triclinic,0.3373
Sr3VN3,Hexagonal,0.3373
Li(NiO2)2,Hexagonal,0.3371
LiMn3O6,Monoclinic,0.3371
NdSeO,Orthorhombic,0.3371
Pr3Bi4Au3,Cubic,0.3371
PrCrB4,Orthorhombic,0.3371
Bi4Te3N2,Orthorhombic,0.337
Pb2SeS,Tetragonal,0.3369
Mn2Zn3O7,Orthorhombic,0.3368
MnP2O7,Triclinic,0.3368
RbNd2Br5,Monoclinic,0.3368
V6CuO15,Triclinic,0.3368
Zr2SeN2,Hexagonal,0.3368
Ca3Co2O7,Monoclinic,0.3367
TiGeTe6,Monoclinic,0.3367
Ca3ScN3,Hexagonal,0.3366
U3(Mo5O16)4,Monoclinic,0.3366
Co3NiO8,Hexagonal,0.3365
Si3NiP4,Tetragonal,0.3365
Co3(P2O7)2,Triclinic,0.3363
Eu(PIr)2,Trigonal,0.3361
Li6(NiO2)11,Triclinic,0.3358
Na3(CoO2)5,Monoclinic,0.3358
TaAlRe2,Orthorhombic,0.3358
Mg(NiO2)4,Monoclinic,0.3357
NaYAu2,Orthorhombic,0.3356
MgV6O15,Monoclinic,0.3355
Na9Mn15O32,Triclinic,0.3355
FeOF,Monoclinic,0.3354
La4Mo2O11,Tetragonal,0.3354
KSnAs,Hexagonal,0.3352
Te7As5I,Monoclinic,0.3352
ZrFeCl6,Monoclinic,0.3352
Mn(BiSe2)2,Monoclinic,0.335
V3Pb5F19,Tetragonal,0.335
CsU2O6,Orthorhombic,0.3349
Li7Co5O12,Monoclinic,0.3349
K(MoO2)4,Tetragonal,0.3348
Li8FeO6,Triclinic,0.3347
Ge3Te2Se,Trigonal,0.3346
KVCl3,Hexagonal,0.3342
SiTePt,Orthorhombic,0.3342
K3RuF6,Monoclinic,0.3341
Na6(NiO2)7,Trigonal,0.3341
Er3Cu3Sb4,Cubic,0.3339
Hf2MnZn,Orthorhombic,0.3339
LiSbSe2,Tetragonal,0.3339
CuSbO4,Monoclinic,0.3338
PrNiBi,Cubic,0.3338
Nd2S3O16,Monoclinic,0.3337
In2Bi2O7,Monoclinic,0.3335
CaMnS2,Trigonal,0.3333
LiFeO3,Monoclinic,0.3333
NaClO5,Triclinic,0.3332
Ag3SI,Trigonal,0.333
Ca3GaAs3,Orthorhombic,0.333
CaSn2S5,Orthorhombic,0.333
NaSeO3,Monoclinic,0.333
MnSiO3,Triclinic,0.3329
UC2O9,Monoclinic,0.3328
Li(C3N2)2,Monoclinic,0.3327
Li3FeO4,Cubic,0.3321
MgAsO8,Orthorhombic,0.3318
Ta2Ni3Se8,Orthorhombic,0.3317
CdHgO2,Trigonal,0.3315
EuN3O14,Triclinic,0.3315
Li(NiO2)2,Orthorhombic,0.3314
LiV2O5,Orthorhombic,0.3312
Na2CoO3,Monoclinic,0.3312
P2PbO9,Monoclinic,0.3312
Y2Cu2O5,Orthorhombic,0.3311
Cd(CoO2)2,Triclinic,0.331
TbNiSb,Cubic,0.331
ZnBi2O5,Monoclinic,0.331
CsKNa2,Orthorhombic,0.3309
Li2UBr6,Trigonal,0.3309
Ca3(CoO3)2,Monoclinic,0.3308
HfGeTe4,Orthorhombic,0.3307
Rb2Mn3O4,Monoclinic,0.3306
LiCuO2,Triclinic,0.3301
Si2Ag6O7,Monoclinic,0.33
Sr3(GaO6)2,Cubic,0.3299
GaReGe2,Orthorhombic,0.3298
Zn4CoO5,Trigonal,0.3295
Sr3(IrN2)2,Orthorhombic,0.3293
K4ZnBi2,Orthorhombic,0.3291
Na12SnGe8,Tetragonal,0.3291
Sn3N3F11,Orthorhombic,0.329
Mn2ZnO4,Triclinic,0.3288
Lu(MnSn)6,Hexagonal,0.3284
RbSc5Te8,Monoclinic,0.3281
Te(Br3N)2,Cubic,0.3281
Sb2ClF17,Monoclinic,0.328
Tm3CrS6,Orthorhombic,0.328
NdPS,Orthorhombic,0.3279
CuPO4,Monoclinic,0.3277
Mg(BiO2)4,Triclinic,0.3277
Fe3C7O19,Triclinic,0.3275
Sr(ZnN)2,Tetragonal,0.3275
Al2CrO5,Orthorhombic,0.3274
Li7FeO6,Trigonal,0.3274
KV6O11,Hexagonal,0.3273
Ti7(Fe3O8)3,Triclinic,0.3273
H6N4O9,Monoclinic,0.3271
TaAlTc2,Orthorhombic,0.3271
Cs3Re2N5,Tetragonal,0.3266
CsCu5S3,Orthorhombic,0.3266
Sr5(VN3)2,Monoclinic,0.3265
Sr11(CdSb2)6,Monoclinic,0.3264
YPS,Orthorhombic,0.3264
Fe10O9F11,Monoclinic,0.3262
Li2(NiO2)3,Monoclinic,0.3262
Mn2OF3,Orthorhombic,0.3261
Sr2AgSb,Orthorhombic,0.3261
Li2UBr6,Trigonal,0.3259
Co5Te3O16,Monoclinic,0.3258
TlAgPd2,Orthorhombic,0.3257
CsRbNa2,Orthorhombic,0.3256
CeVO4,Monoclinic,0.3252
Mn(AlTe2)2,Tetragonal,0.3252
BaNb8O14,Orthorhombic,0.3251
Mg10FeO11,Triclinic,0.3248
Cd(BrO4)2,Orthorhombic,0.3246
Mg(AgO2)2,Triclinic,0.3243
Cu2SeO4,Cubic,0.3242
TaAlFe2,Cubic,0.3242
Fe2SiS4,Trigonal,0.3241
Fe(SeO3)2,Monoclinic,0.324
Li2CuN,Orthorhombic,0.324
Sr3Y2N4,Monoclinic,0.3239
ErI3O11,Triclinic,0.3238
Ga2CoS4,Tetragonal,0.3238
TiGeS3,Orthorhombic,0.3237
Na3CoO3,Orthorhombic,0.3236
Zn(IrO2)2,Cubic,0.3236
Na10(WO3)13,Triclinic,0.3235
CuGeI3,Orthorhombic,0.3234
Li2(NiO2)3,Monoclinic,0.3234
Li2TbF6,Monoclinic,0.3233
RbNb4Br11,Orthorhombic,0.3233
Dy7(CuTe4)3,Triclinic,0.3232
Ba(NiO2)4,Trigonal,0.3231
Li2FeF6,Tetragonal,0.3231
LiHoS2,Tetragonal,0.3231
Ta2CrO6,Tetragonal,0.323
Li4Co3O7,Monoclinic,0.3229
LiAgF3,Monoclinic,0.3228
Li4(NiO2)5,Triclinic,0.3227
V3O5F,Monoclinic,0.3227
Rb2CeI5,Orthorhombic,0.3226
Mn5(FeO3)4,Triclinic,0.3225
Fe10O11F9,Monoclinic,0.3223
Ba21(Cd2Bi9)2,Orthorhombic,0.3222
InRhO3,Orthorhombic,0.3222
Pd3Se2S,Tetragonal,0.3222
VHO3,Triclinic,0.3222
CuMoF6,Triclinic,0.3221
NaCoF4,Orthorhombic,0.3221
Zn(GaS2)2,Orthorhombic,0.3221
CuAsSe2,Trigonal,0.322
BaNb8O14,Monoclinic,0.3219
GdI3O11,Triclinic,0.3219
Ag3SI,Monoclinic,0.3216
Nb2SiTe4,Triclinic,0.3216
FeOF,Monoclinic,0.3215
Mn(C4N3)2,Trigonal,0.3214
TaNb2Re,Orthorhombic,0.3212
Li7Cu2N3,Trigonal,0.3209
Al5(CoO4)3,Monoclinic,0.3208
NbAlFe2,Cubic,0.3207
Ba2CdAg,Orthorhombic,0.3205
Bi6Te10Pb,Trigonal,0.3205
Mn5(Si2O7)2,Triclinic,0.3203
V3OF11,Triclinic,0.3203
Cd(CuO2)2,Tetragonal,0.3202
K8SnSb4,Cubic,0.3202
Li3Fe5O8,Orthorhombic,0.3202
Rh(NO)6,Monoclinic,0.3202
Sr3(FeO3)2,Tetragonal,0.3201
CrN3O4,Monoclinic,0.32
Na10EuSn12,Cubic,0.32
UB8O17,Monoclinic,0.3199
Rb2CeBr5,Orthorhombic,0.3198
Ti(AlCl4)2,Monoclinic,0.3198
Li2UBr6,Trigonal,0.3197
Al(ClO2)3,Monoclinic,0.3196
KMn2O4,Monoclinic,0.3196
Cs9(NbAs3)2,Orthorhombic,0.3195
Li9Co7O16,Monoclinic,0.3192
LuN3O13,Monoclinic,0.3191
Ca2CdSb2,Orthorhombic,0.319
Ca(BO4)3,Monoclinic,0.3188
Sr3GeO,Orthorhombic,0.3188
Al2CoCl8,Monoclinic,0.3186
Fe6O7F5,Monoclinic,0.3186
Mg(AlB14)2,Monoclinic,0.3186
Na3FeO4,Monoclinic,0.3186
Pr4FeS7,Monoclinic,0.3186
AlInSb2,Tetragonal,0.3185
MgTiF5,Monoclinic,0.3184
Fe3(OF2)2,Triclinic,0.3182
Rb6MoN4,Tetragonal,0.3182
ZrZnPd2,Orthorhombic,0.3182
Cu8GeSe6,Hexagonal,0.3181
Fe2PO5,Tetragonal,0.3181
Ba2CoO4,Monoclinic,0.3179
BiP2O7,Monoclinic,0.3179
Cu2HgI4,Tetragonal,0.3179
NaCd2Pd,Orthorhombic,0.3179
Li2VF4,Trigonal,0.3178
Cr7FeO12,Triclinic,0.3177
Na2MnO2,Monoclinic,0.3176
Sr(NiO2)4,Trigonal,0.3176
Al2Si2O9,Monoclinic,0.3175
Mn(NO5)2,Monoclinic,0.3175
Mg17(SiO3)16,Monoclinic,0.3171
TiFeO4,Orthorhombic,0.3171
Ca3SiBr2,Orthorhombic,0.317
Er(CO3)2,Monoclinic,0.317
AgBiS2,Monoclinic,0.3169
BiSeO6,Monoclinic,0.3169
Cu3(MoO3)4,Monoclinic,0.3167
LiAg2Sb,Orthorhombic,0.3167
USb2F15,Monoclinic,0.3167
CaMn4O8,Monoclinic,0.3166
Li3Co2O5,Monoclinic,0.3163
LiCuO2,Monoclinic,0.3163
V2CuO6,Triclinic,0.3163
Zn2AgIr,Orthorhombic,0.3163
Li4UF8,Orthorhombic,0.3162
Ca(CoO2)2,Orthorhombic,0.3157
MnVO3,Orthorhombic,0.3157
SrUI6,Monoclinic,0.3156
Ce2(SO6)3,Monoclinic,0.3154
CeZr2F11,Orthorhombic,0.3153
NiTeO4,Orthorhombic,0.3152
Ca2ZnCd,Orthorhombic,0.315
GaAsO6,Orthorhombic,0.315
Co2P2O7,Monoclinic,0.3149
K3CeBr6,Cubic,0.3148
Pr7(BrO6)3,Hexagonal,0.3148
ZrSiPd,Cubic,0.3147
Cu(IO3)2,Monoclinic,0.3145
Y2OsPd,Orthorhombic,0.3145
Ho3Cu3Sb4,Cubic,0.3143
LiBeCu2,Orthorhombic,0.3141
PtBr3N2,Orthorhombic,0.314
Ca5(CuN2)2,Tetragonal,0.3139
MgMn2O4,Monoclinic,0.3139
Fe10O11F9,Monoclinic,0.3138
Ca2HgPt,Orthorhombic,0.3132
Mn5Cr4O12,Triclinic,0.3132
LiVRu2,Orthorhombic,0.3131
Mg3(InN2)2,Monoclinic,0.3131
Er2Cu2O5,Orthorhombic,0.313
K3OsF6,Triclinic,0.313
LiMn2F6,Trigonal,0.313
Zr2SeN2,Trigonal,0.313
Cu(PO3)3,Orthorhombic,0.3129
