formula,Crystal System,band_gap_calculated (eV)
Ba4Sm(CuO3)3,Cubic,0
Ba4Sm(CuO3)3,Cubic,0
Ba4Sm(RuO4)3,Monoclinic,0
Ba4Sm2Cu2O9,Tetragonal,0
Ba4Sr(FeO3)5,Tetragonal,0
Ba4Sr(FeO3)5,Tetragonal,0
Ba4Sr(FeO3)5,Tetragonal,0
Ba4Ta10NiO30,Orthorhombic,0
Ba4Tb(RuO4)3,Trigonal,0
Ba4Ti6Si4O25,Monoclinic,0
Ba4TiNb9O18,Tetragonal,0
Ba4Tl4Cu2O11,Monoclinic,0
Ba4Tm2Cu6O13,Orthorhombic,0
Ba4UCr2S9,Trigonal,0
Ba4Y(CuO3)3,Cubic,0
Ba4Y2Cu5O14,Monoclinic,0
Ba4Y2Cu6O13,Orthorhombic,0
Ba4Y2Cu6O13,Orthorhombic,0
Ba4Y2Cu7O15,Orthorhombic,0
Ba4Y2Cu7O15,Orthorhombic,0
Ba4Y2Fe2O11,Orthorhombic,0
Ba4Yb(CuO3)3,Cubic,0
Ba4Zn2CuGe20,Orthorhombic,0
Ba4Zr(RuO4)3,Trigonal,0
Ba4ZrNb9O18,Tetragonal,0
Ba5AlIr2O11,Orthorhombic,0
Ba5As3SO12,Hexagonal,0
Ba5BiPb4O15,Monoclinic,0
Ba5BiPb4O15,Triclinic,0
Ba5Ca2Nb3O15,Tetragonal,0
Ba5Ca2Ta3O15,Tetragonal,0
Ba5Cd2(Sb2O)2,Monoclinic,0
Ba5Cd2Sb5F,Orthorhombic,0
Ba5Ce4YO15,Triclinic,0
Ba5Co5ClO13,Hexagonal,0
Ba5Eu8Zn4O21,Tetragonal,0
Ba5La3(GaO4)4,Triclinic,0
Ba5MgBi3O11,Monoclinic,0
Ba5MgBi3O11,Monoclinic,0
Ba5MgBi3O11,Triclinic,0
Ba5Na(GaSb3)2,Orthorhombic,0
Ba5Na2Ru3O14,Orthorhombic,0
Ba5NbIr4O15,Triclinic,0
Ba5Ru2Cl2O9,Hexagonal,0
Ba5Ru2ClO9,Orthorhombic,0
Ba5Ti4MoO15,Orthorhombic,0
Ba5Yb8Zn4O21,Tetragonal,0
Ba6Al2Rh4O15,Orthorhombic,0
Ba6Co6O16F,Orthorhombic,0
Ba6Cu3Hg3O13,Monoclinic,0
Ba6Eu(ClF6)2,Hexagonal,0
Ba6Ga2Co11O26,Trigonal,0
Ba6In2NF,Cubic,0
Ba6Mg(IrO3)6,Triclinic,0
Ba6Mg(IrO3)6,Triclinic,0
Ba6Mg(IrO3)6,Triclinic,0
Ba6Mg(IrO3)6,Triclinic,0
Ba6Mg(IrO3)6,Monoclinic,0
Ba6Mg(IrO3)6,Triclinic,0
Ba6Mg(IrO3)6,Triclinic,0
Ba6Mg(IrO3)6,Triclinic,0
Ba6Nb14Si4O47,Hexagonal,0
Ba6Nb9CoO30,Orthorhombic,0
Ba6Os2N6O,Trigonal,0
Ba6Re2N6O,Trigonal,0
Ba6Ru3(ClO6)2,Trigonal,0
Ba6Si6CN14,Hexagonal,0
Ba6Ta9Ti7O42,Monoclinic,0
Ba6Ti7(Sb3O14)3,Monoclinic,0
Ba6Ti7Nb9O42,Monoclinic,0
Ba6Tl2NCl,Cubic,0
Ba6Y3Cu9O20,Triclinic,0
Ba7Li3(RuO5)4,Monoclinic,0
Ba7Na5Li3N3,Cubic,0
Ba7Ru4Br2O15,Trigonal,0
Ba7Ru4Cl2O15,Trigonal,0
Ba7Sr(Cu2O5)4,Triclinic,0
Ba7Sr(CuO3)8,Cubic,0
Ba8Ca3Nb5O24,Tetragonal,0
Ba8Cu4Hg4O17,Monoclinic,0
Ba8Dy3(Pt2O9)2,Cubic,0
Ba8Gd4(Cu4O9)3,Monoclinic,0
Ba8Ho3(Pt2O9)2,Cubic,0
Ba8Li13GaSb12,Monoclinic,0
Ba8LiNb7O24,Trigonal,0
Ba8LiTa7O24,Trigonal,0
Ba8Nb6CoO24,Trigonal,0
Ba8Re2(WO8)3,Trigonal,0
Ba8Sc3(Pt2O9)2,Cubic,0
Ba8U3(HgS6)3,Hexagonal,0
Ba8Y4(Cu4O9)3,Monoclinic,0
Ba8ZrNb19O36,Tetragonal,0
Ba9Cu7Cl2O15,Hexagonal,0
BaAl2C2O11,Orthorhombic,0
BaAlCr4O7,Hexagonal,0
BaAlCu2O5,Tetragonal,0
BaAlCu4O7,Hexagonal,0
BaAlGeF,Tetragonal,0
BaAlSn4O7,Hexagonal,0
BaAlW4O7,Hexagonal,0
BaB12(H2O)6,Orthorhombic,0
BaBi2(BrO)2,Tetragonal,0
BaBi2(IO)2,Tetragonal,0
BaBi2(IO)2,Tetragonal,0
BaBi2(IO)2,Tetragonal,0
BaBi2Br2O5,Tetragonal,0
BaBi4(BrO3)2,Tetragonal,0
BaBi4(ClO3)2,Tetragonal,0
BaBi4(IO2)2,Tetragonal,0
BaCa(AgO2)4,Trigonal,0
BaCa(CoO3)4,Tetragonal,0
BaCa(CuO2)4,Trigonal,0
BaCa(FeO2)4,Trigonal,0
BaCa(FeO3)4,Tetragonal,0
BaCa(MoO2)4,Trigonal,0
BaCa(NiO2)4,Trigonal,0
BaCa(NiO3)4,Tetragonal,0
BaCa(SnO2)4,Trigonal,0
BaCa(SnO3)4,Orthorhombic,0
BaCa(WO2)4,Trigonal,0
BaCa2Cu3O5,Tetragonal,0
BaCa3(CuN2)2,Orthorhombic,0
BaCaCO3,Hexagonal,0
BaCaCr4O12,Tetragonal,0
BaCaCr4O8,Trigonal,0
BaCaHf4O12,Orthorhombic,0
BaCaMn4O12,Tetragonal,0
BaCaMn4O8,Trigonal,0
BaCaSnF7,Monoclinic,0
BaCaTi4O12,Tetragonal,0
BaCaTi4O8,Trigonal,0
BaCaZr4O12,Orthorhombic,0
BaCe(SnS3)2,Orthorhombic,0
BaCe(SnSe3)2,Orthorhombic,0
BaCe2CoS5,Tetragonal,0
BaCe2FeS5,Tetragonal,0
BaCe2MnS5,Tetragonal,0
BaCe2ZnS5,Tetragonal,0
BaCe4EuO12,Orthorhombic,0
BaCo(SeO3)4,Tetragonal,0
BaCo2(AsO4)2,Trigonal,0
BaCo2(PO4)2,Trigonal,0
BaCo2Sn4O11,Monoclinic,0
BaCoCu3Se4,Cubic,0
BaCoSO,Orthorhombic,0
BaCr2(RuO3)4,Tetragonal,0
BaCr2AsO10,Triclinic,0
BaCu(C2O7)2,Triclinic,0
BaCu(SeO3)4,Tetragonal,0
BaCu(SiO3)2,Tetragonal,0
BaCu2(AgO2)2,Tetragonal,0
BaCu2(AsO4)2,Monoclinic,0
BaCu2(PO4)2,Triclinic,0
BaCu2Si2O7,Orthorhombic,0
BaCu5AgP2,Tetragonal,0
BaCuP2O7,Triclinic,0
BaCuReO5,Tetragonal,0
BaCuRu5O11,Hexagonal,0
BaCuSO,Orthorhombic,0
BaCuSbO5,Tetragonal,0
BaCuSeO,Tetragonal,0
BaCuTe2O7,Orthorhombic,0
BaCuWO5,Tetragonal,0
BaDy(CoO3)4,Tetragonal,0
BaDy(FeO3)4,Tetragonal,0
BaDy(NiO3)4,Tetragonal,0
BaDy2CuO5,Orthorhombic,0
BaDy2NiO5,Orthorhombic,0
BaDyCo4O7,Hexagonal,0
BaDyCr4O12,Tetragonal,0
BaDyFe2O5,Orthorhombic,0
BaDyFe4O7,Tetragonal,0
BaDyFe4O7,Cubic,0
BaDyMn4O12,Tetragonal,0
BaDyTi4O12,Tetragonal,0
BaDyV4O12,Tetragonal,0
BaEr2CuO5,Orthorhombic,0
BaEr2NiO5,Orthorhombic,0
BaErFe4O7,Tetragonal,0
BaErFe4O7,Cubic,0
BaErMn2O5,Tetragonal,0
BaErMn2O5,Tetragonal,0
BaEu(CoO3)4,Tetragonal,0
BaEu(FeO3)4,Tetragonal,0
BaEu(GeO3)4,Tetragonal,0
BaEu(SnO3)4,Orthorhombic,0
BaEu(WO3)2,Tetragonal,0
BaEu(WO3)4,Tetragonal,0
BaEu2CoO5,Orthorhombic,0
BaEu2CuO5,Orthorhombic,0
BaEu2Mn2O7,Tetragonal,0
BaEu2Mn2O7,Orthorhombic,0
BaEu2NiO5,Orthorhombic,0
BaEu2PdO5,Tetragonal,0
BaEu2PtO5,Tetragonal,0
BaEu2Sc2O7,Tetragonal,0
BaEu2ZnO5,Orthorhombic,0
BaEuCr4O12,Tetragonal,0
BaEuFe2O5,Tetragonal,0
BaEuFe2O5,Tetragonal,0
BaEuTi4O12,Tetragonal,0
BaEuV4O12,Tetragonal,0
BaEuZr4O12,Orthorhombic,0
BaFe2S2O,Orthorhombic,0
BaFe2Si2O7,Monoclinic,0
BaFe5Bi4O15,Monoclinic,0
BaFeAs2Ru,Tetragonal,0
BaGd(CoO3)2,Tetragonal,0
BaGd2CoO5,Orthorhombic,0
BaGd2Mn2O7,Tetragonal,0
BaGdCo2O5,Orthorhombic,0
BaGdCo2O5,Tetragonal,0
BaGdFe2O5,Tetragonal,0
BaHf4SnO12,Orthorhombic,0
BaHfMg30O32,Tetragonal,0
BaHfMg30O32,Tetragonal,0
BaHo(CoO3)2,Tetragonal,0
BaHo(CoO3)2,Orthorhombic,0
BaHo2CuO5,Orthorhombic,0
BaHo2NiO5,Orthorhombic,0
BaHoCo4O7,Hexagonal,0
BaHoFe4O7,Tetragonal,0
BaHoFe4O7,Cubic,0
BaIn(Cu3O4)2,Cubic,0
BaInCo4O7,Hexagonal,0
BaInFe4O7,Cubic,0
BaLa(CoO3)2,Cubic,0
BaLa(CoO3)2,Tetragonal,0
BaLa(FeO3)2,Cubic,0
BaLa(FeO3)2,Tetragonal,0
BaLa2(CoO3)3,Trigonal,0
BaLa2(CoO3)3,Monoclinic,0
BaLa2(CoO3)3,Triclinic,0
BaLa2(CoO3)3,Monoclinic,0
BaLa2CoS5,Tetragonal,0
BaLa2Fe2O7,Tetragonal,0
BaLa2FeS5,Tetragonal,0
BaLa2Mn3O9,Trigonal,0
BaLa2MnS5,Tetragonal,0
BaLa3(CoO3)4,Cubic,0
BaLa3Mn4O12,Cubic,0
BaLa3Mn4O12,Monoclinic,0
BaLa3Mn4O12,Triclinic,0
BaLa3Mn4O12,Monoclinic,0
BaLa3Mn4O12,Trigonal,0
BaLa4Cu5O12,Tetragonal,0
BaLa4Mn5O15,Monoclinic,0
BaLaCo2O5,Orthorhombic,0
BaLaMn2O6,Cubic,0
BaLaMn2O6,Tetragonal,0
BaLaMn2O6,Tetragonal,0
BaLaMn2O6,Tetragonal,0
BaLi2(MgGe)2,Trigonal,0
BaLi2(MgSi)2,Trigonal,0
BaLiRu5O11,Hexagonal,0
BaLiZrO3,Tetragonal,0
BaLiZrO3,Trigonal,0
BaLu2CuO5,Orthorhombic,0
BaLu2NiO5,Orthorhombic,0
BaLuCo4O7,Hexagonal,0
BaLuFe4O7,Tetragonal,0
BaLuFe4O7,Cubic,0
BaMg(AgO2)4,Trigonal,0
BaMg(CO3)2,Monoclinic,0
BaMg(CoO2)4,Trigonal,0
CaDyMn4O12,Orthorhombic,0
CaDyV4O12,Orthorhombic,0
CaEr4Zr4O14,Orthorhombic,0
CaEr6Ta2O14,Monoclinic,0
CaEu(CoO3)4,Tetragonal,0
CaEu(FeO3)4,Tetragonal,0
CaEu(GeO3)4,Tetragonal,0
CaEu(NiO3)4,Tetragonal,0
CaEu(SnO3)4,Orthorhombic,0
CaEu2(CuO3)2,Monoclinic,0
CaEu2(GeO3)4,Orthorhombic,0
CaEu2BeO5,Orthorhombic,0
CaEuHf4O12,Orthorhombic,0
CaEuMn4O12,Tetragonal,0
CaEuTi4O12,Orthorhombic,0
CaEuV2O6,Cubic,0
CaEuV4O12,Tetragonal,0
CaEuZr2O6,Orthorhombic,0
CaFe(GeO3)4,Orthorhombic,0
CaFe(MoO3)2,Monoclinic,0
CaFe2(AsO5)2,Orthorhombic,0
CaFe2(AsO5)2,Monoclinic,0
CaFe2(CuO4)2,Monoclinic,0
CaFe2(PO4)3,Monoclinic,0
CaFe2(PO5)2,Orthorhombic,0
CaFe2BiO6,Tetragonal,0
CaFe2CuO5,Monoclinic,0
CaFe3Co5O16,Triclinic,0
CaFe4(CuO4)3,Cubic,0
CaFe8(O7F)2,Triclinic,0
CaFeAsF,Orthorhombic,0
CaFeAsF,Tetragonal,0
CaFeBiO5,Orthorhombic,0
CaFeClO2,Monoclinic,0
CaFeMoO6,Monoclinic,0
CaFeSO,Hexagonal,0
CaFeSi2Rh,Tetragonal,0
CaFeSiO5,Monoclinic,0
CaFeWO6,Cubic,0
CaFeWO6,Monoclinic,0
CaH12(W3Cl)2,Trigonal,0
CaH2CO4,Trigonal,0
CaHf8(N2O)4,Triclinic,0
CaHf8(N2O)4,Triclinic,0
CaHfMg14O16,Tetragonal,0
CaHfMg14O16,Orthorhombic,0
CaHfMg30O32,Tetragonal,0
CaHfMg30O32,Tetragonal,0
CaHo(BiO3)2,Orthorhombic,0
CaHo(CoO3)2,Orthorhombic,0
CaHo(FeO3)2,Orthorhombic,0
CaHo(NiO3)2,Orthorhombic,0
CaHo(SbO3)2,Orthorhombic,0
CaHo(SnO3)2,Orthorhombic,0
CaHoCr2O6,Orthorhombic,0
CaHoMn2O6,Orthorhombic,0
CaHoTi2O6,Orthorhombic,0
CaIn4(Ge2O7)2,Trigonal,0
CaIn4(Ge2O7)2,Cubic,0
CaLa(CoO3)2,Cubic,0
CaLa(FeO3)2,Orthorhombic,0
CaLa(GeIr)4,Tetragonal,0
CaLa2(FeO3)3,Orthorhombic,0
CaLa2BiO6,Trigonal,0
CaLa2CrO6,Trigonal,0
CaLa2Cu2O7,Tetragonal,0
CaLa2Mn3O9,Trigonal,0
CaLa2Mn3O9,Orthorhombic,0
CaLa2Mn3O9,Monoclinic,0
CaLa2SbO6,Trigonal,0
CaLa3(FeO3)4,Monoclinic,0
CaLa3Mn4O12,Monoclinic,0
CaLa3Mn4O12,Triclinic,0
CaLa3Mn4O12,Trigonal,0
CaLaMn2O6,Orthorhombic,0
CaLaMn2O6,Monoclinic,0
CaLaMn2O6,Monoclinic,0
CaLaMn2O6,Monoclinic,0
CaLaMn2O6,Triclinic,0
CaLaMn2O6,Orthorhombic,0
CaLaMn2O6,Orthorhombic,0
CaLuMn2O6,Orthorhombic,0
CaLuMn2O6,Orthorhombic,0
CaMg(B3O11)2,Monoclinic,0
CaMg(SiO)2,Monoclinic,0
CaMg14AlO16,Tetragonal,0
CaMg14AlO16,Orthorhombic,0
CaMg14BiO16,Orthorhombic,0
CaMg14BiO16,Tetragonal,0
CaMg14CuO16,Tetragonal,0
CaMg14CuO16,Orthorhombic,0
CaMg14FeO16,Tetragonal,0
CaMg14NbO16,Tetragonal,0
CaMg14NbO16,Orthorhombic,0
CaMg14SnO16,Orthorhombic,0
CaMg14TiO16,Tetragonal,0
CaMg14TiO16,Orthorhombic,0
CaMg30AlO32,Tetragonal,0
CaMg30AlO32,Tetragonal,0
CaMg30FeO32,Tetragonal,0
CaMg30TiO32,Tetragonal,0
CaMg30TiO32,Tetragonal,0
CaMgB6O17,Monoclinic,0
CaMgB6O17,Monoclinic,0
CaMn2(PO5)2,Orthorhombic,0
CaMn2P2O9,Orthorhombic,0
CaMn3(CO)6,Triclinic,0
CaMn3V4O12,Cubic,0
CaMn4(CuO4)3,Monoclinic,0
CaMn4(CuO4)3,Cubic,0
CaMn8(OF)8,Triclinic,0
CaMn8O13F3,Triclinic,0
CaMnFeGe2,Tetragonal,0
CaMnFeO5,Orthorhombic,0
CaMnIrO6,Monoclinic,0
CaNb(O6F)2,Cubic,0
CaNb2Bi2O9,Tetragonal,0
CaNbNO2,Monoclinic,0
CaNd(CoO3)4,Orthorhombic,0
CaNd2Mn3O9,Orthorhombic,0
CaNd3Mn4O12,Monoclinic,0
CaNd4(RhO3)4,Monoclinic,0
CaNdCr4O12,Orthorhombic,0
CaNdCrO4,Monoclinic,0
CaNdFeO4,Orthorhombic,0
CaNdMn2O6,Orthorhombic,0
CaNdMn2O6,Orthorhombic,0
CaNdMn2O6,Orthorhombic,0
CaNdMn2O6,Monoclinic,0
CaNdMn2O6,Monoclinic,0
CaNdMn2O6,Triclinic,0
CaNdMn4O12,Orthorhombic,0
CaNdNb2O7,Orthorhombic,0
CaNdTi4O12,Orthorhombic,0
CaNdV4O12,Orthorhombic,0
CaNi2(P2O7)2,Triclinic,0
CaNi2(PO5)2,Orthorhombic,0
CaNi2P2O9,Orthorhombic,0
CaNiAsO5,Orthorhombic,0
CaNiBN,Tetragonal,0
CaNiBiO5,Orthorhombic,0
CaNiGeH,Tetragonal,0
CaNiWO6,Monoclinic,0
CaNiWO6,Orthorhombic,0
CaP(H2O3)2,Monoclinic,0
CaP(H2O3)2,Triclinic,0
CaP2(HO2)4,Triclinic,0
CaP2HO8,Triclinic,0
CaP3NO9,Monoclinic,0
CaP3NO9,Hexagonal,0
CaPBrO8,Monoclinic,0
CaPBrO8,Monoclinic,0
CaPr(AgO3)2,Orthorhombic,0
CaPr(BiO3)2,Orthorhombic,0
CaPr(CoO3)2,Monoclinic,0
CaPr(CuO3)2,Orthorhombic,0
CaPr(NiO3)2,Orthorhombic,0
CaPr(SbO3)2,Orthorhombic,0
CaPr(SbO3)2,Orthorhombic,0
CaPr(SbO3)2,Cubic,0
CaPr(SnO3)2,Orthorhombic,0
CaPr3(CoO3)4,Monoclinic,0
CaPrCr2O6,Orthorhombic,0
CaPrMn2O6,Orthorhombic,0
CaPrTi2O6,Orthorhombic,0
CaPrV2O6,Orthorhombic,0
CaRe3(Se2O3)2,Triclinic,0
CaSi(HO2)2,Orthorhombic,0
CaSi(HO2)2,Orthorhombic,0
CaSi2(AgO)8,Tetragonal,0
CaSi4(NiO6)2,Monoclinic,0
CaSi4NiO10,Tetragonal,0
CaSm(CoO3)4,Tetragonal,0
CaSm(FeO3)4,Tetragonal,0
CaSm(NiO3)4,Tetragonal,0
CaSm4(HO2)4,Monoclinic,0
CaSmMn2O6,Orthorhombic,0
CaSmMn4O12,Tetragonal,0
CaSmTi4O12,Orthorhombic,0
CaSmV4O12,Orthorhombic,0
CaSn3P3O13,Monoclinic,0
CaSnBiO5,Orthorhombic,0
CaSnBiO5,Monoclinic,0
CaTb2Mn3O9,Orthorhombic,0
CaTb3Mn4O12,Monoclinic,0
CaTbMn2O6,Orthorhombic,0
CaTi(Si2O5)2,Tetragonal,0
CaTi(SiO3)2,Monoclinic,0
CaTi2(PO4)2,Monoclinic,0
CaTi2P2O9,Orthorhombic,0
CaTi3P3O13,Monoclinic,0
CaTi4(CuO4)3,Cubic,0
CaTi4(CuO4)3,Cubic,0
CaTi6(H2O7)2,Triclinic,0
CaTiBiO5,Monoclinic,0
CaTiCuO4,Tetragonal,0
CaTl4(NiO3)4,Triclinic,0
CaTlCl5O7,Monoclinic,0
CaTmMn2O6,Orthorhombic,0
CaTmMn2O6,Orthorhombic,0
CaU2(PO2)2,Tetragonal,0
CaU2(PO9)2,Orthorhombic,0
CaU2(PO9)2,Monoclinic,0
CaU2(SiO8)2,Monoclinic,0
CaUTi2O7,Orthorhombic,0
CaV(GeO3)2,Monoclinic,0
CaV4(CoO4)3,Cubic,0
CaV4(CoO4)3,Trigonal,0
CaV4(CoO4)3,Triclinic,0
CaV4(CuO4)3,Cubic,0
CaV4(GeO4)4,Triclinic,0
CaV4(NiO6)2,Monoclinic,0
CaV4(NiO6)2,Monoclinic,0
CaV4(PdO4)3,Cubic,0
CaY3(PO4)3,Orthorhombic,0
CaY3Ti4O12,Monoclinic,0
CaY4Sb3O14,Trigonal,0
CaYMg14O16,Tetragonal,0
CaYMg14O16,Orthorhombic,0
CaYMg30O32,Tetragonal,0
CaYMg30O32,Tetragonal,0
CaYMn2O6,Orthorhombic,0
CaYMn2O6,Monoclinic,0
CaYNb2O7,Orthorhombic,0
CaYSiO5,Monoclinic,0
CaYTi2O6,Orthorhombic,0
CaYb3(InGe2)2,Orthorhombic,0
CaZn(GeO3)4,Orthorhombic,0
CaZn2(BrO)6,Monoclinic,0
CaZn2(BrO)6,Monoclinic,0
CaZn2(PO)2,Trigonal,0
CaZn2(PO5)2,Monoclinic,0
CaZn4(SnO2)4,Triclinic,0
CaZnSi3O8,Triclinic,0
CaZr(SiO3)6,Monoclinic,0
Cd2Bi2(TeSe)3,Trigonal,0
Cd2C9Br7N3,Hexagonal,0
Cd2Cu(SO)2,Tetragonal,0
Cd2GaAgSe4,Monoclinic,0
Cd2GaCuS4,Monoclinic,0
Cd2InCuSe4,Monoclinic,0
Cd2S3(NO6)2,Cubic,0
Cd2Sb5O2F31,Monoclinic,0
Cd2Se3N2O15,Monoclinic,0
Cd2Se3N2O15,Monoclinic,0
Cd2SnGeAs4,Tetragonal,0
Cd4InTe4As,Tetragonal,0
Cd5H2(NO7)2,Monoclinic,0
Cd5Si2PO12,Orthorhombic,0
Cd6P7NO24,Monoclinic,0
CdAg2SnS4,Monoclinic,0
CdAg2SnSe4,Monoclinic,0
CdC12(S2N3)2,Triclinic,0
CdC7S3N4,Orthorhombic,0
CdCBr3N,Orthorhombic,0
CdCoCu3Se4,Cubic,0
CdCu(SeO3)2,Monoclinic,0
CdCu2(SO4)2,Monoclinic,0
CdCu2GeSe4,Tetragonal,0
CdCu2GeTe4,Tetragonal,0
CdCu2SnS4,Tetragonal,0
CdCu2SnSe4,Tetragonal,0
CdCu2SnTe4,Tetragonal,0
CdCu3NiSe4,Cubic,0
CdFe3(SnS4)2,Orthorhombic,0
CdGa(AgS2)2,Orthorhombic,0
CdGa(AgSe2)2,Orthorhombic,0
CdGaCu3Se4,Cubic,0
Ca2Co(AsO5)2,Triclinic,0
Ca2CoIrO6,Monoclinic,0
Ca2CoIrO6,Monoclinic,0
Ca2CoWO6,Trigonal,0
Ca2CrIrO6,Monoclinic,0
Ca2Cu(BrO)2,Tetragonal,0
Ca2Cu(CO)2,Tetragonal,0
Ca2Cu(ClO)2,Tetragonal,0
Ca2Cu(SCl)2,Tetragonal,0
Ca2Cu(SO)2,Tetragonal,0
Ca2CuCO5,Orthorhombic,0
Ca2CuIrO6,Monoclinic,0
Ca2CuIrO6,Monoclinic,0
Ca2CuRhO6,Monoclinic,0
Ca2CuSO2,Tetragonal,0
Ca2CuWO6,Monoclinic,0
Ca2CuWO6,Orthorhombic,0
Ca2CuWO6,Monoclinic,0
Ca2DyMnO6,Cubic,0
Ca2Eu(CuO3)2,Monoclinic,0
Ca2Eu(Zn3Ni2)3,Hexagonal,0
Ca2Eu2In3Ge4,Monoclinic,0
Ca2EuBeO5,Orthorhombic,0
Ca2Fe(PO6)2,Triclinic,0
Ca2Fe2(SiO4)3,Tetragonal,0
Ca2FeAs2F,Tetragonal,0
Ca2FeClO8,Triclinic,0
Ca2FeCoO5,Orthorhombic,0
Ca2FeIrO6,Monoclinic,0
Ca2FeOsO6,Monoclinic,0
Ca2FeReO6,Monoclinic,0
Ca2FeRhO6,Monoclinic,0
Ca2FeWO6,Cubic,0
Ca2GaBiO6,Cubic,0
Ca2GaClO8,Trigonal,0
Ca2Gd3Si3O13,Hexagonal,0
Ca2HfNbO6,Cubic,0
Ca2HoMn3O9,Triclinic,0
Ca2IrPtO6,Monoclinic,0
Ca2IrRhO6,Monoclinic,0
Ca2La2Cu3O8,Tetragonal,0
Ca2La3Si3O13,Hexagonal,0
Ca2La5Sb5O14,Monoclinic,0
Ca2LaBeO5,Orthorhombic,0
Ca2LaMn2O7,Tetragonal,0
Ca2LaMn2O7,Orthorhombic,0
Ca2LaMn3O9,Orthorhombic,0
Ca2Mg2B4O13,Orthorhombic,0
Ca2MgReO6,Monoclinic,0
Ca2Mn2B4O13,Orthorhombic,0
Ca2Mn2Si4O17,Monoclinic,0
Ca2Mn3Si3O14,Monoclinic,0
Ca2MnAlO5,Orthorhombic,0
Ca2MnFeO5,Orthorhombic,0
Ca2MnGaO5,Orthorhombic,0
Ca2MnGaO5,Orthorhombic,0
Ca2MnIrO6,Monoclinic,0
Ca2MnNbO6,Monoclinic,0
Ca2MnNiO6,Monoclinic,0
Ca2MnRuO6,Monoclinic,0
Ca2MnSbO6,Monoclinic,0
Ca2Nb2BiO8,Monoclinic,0
Ca2Nb2MoO8,Monoclinic,0
Ca2Nb2SbO8,Triclinic,0
Ca2Nb2WO8,Triclinic,0
Ca2NbInO6,Monoclinic,0
Ca2NbO6F,Orthorhombic,0
Ca2Nd3Si3O13,Hexagonal,0
Ca2NiBiO6,Cubic,0
Ca2NiIrO6,Monoclinic,0
Ca2NiOsO6,Monoclinic,0
Ca2NiSbO6,Monoclinic,0
Ca2PdWO6,Orthorhombic,0
Ca2PdWO6,Cubic,0
Ca2PdWO6,Orthorhombic,0
Ca2Pr19(CoI12)3,Triclinic,0
Ca2PrBeO5,Orthorhombic,0
Ca2SbMoO6,Monoclinic,0
Ca2SbWO6,Cubic,0
Ca2ScOsO6,Monoclinic,0
Ca2ScP3Pt7,Tetragonal,0
Ca2ScReO6,Orthorhombic,0
Ca2SnIrO6,Monoclinic,0
Ca2SnSbO6,Monoclinic,0
Ca2SnWO6,Triclinic,0
Ca2Ta2O6F,Cubic,0
Ca2Ta2TiO8,Monoclinic,0
Ca2TaCuO6,Monoclinic,0
Ca2TaInO6,Monoclinic,0
Ca2TaMnO6,Monoclinic,0
Ca2TaNiO6,Monoclinic,0
Ca2TaSnO6,Monoclinic,0
Ca2TaTiO6,Monoclinic,0
Ca2TaWO6,Monoclinic,0
Ca2TbMn3O9,Orthorhombic,0
Ca2TbNiO6,Cubic,0
Ca2TiAlO5,Orthorhombic,0
Ca2TiIrO6,Monoclinic,0
Ca2TiNb2O8,Monoclinic,0
Ca2TiRuO6,Monoclinic,0
Ca2TiSbO6,Monoclinic,0
Ca2TiSbO6,Cubic,0
Ca2TiWO6,Monoclinic,0
Ca2VSbO6,Monoclinic,0
Ca2VSbO6,Cubic,0
Ca2VWO6,Monoclinic,0
Ca2Y3Si3O13,Monoclinic,0
Ca2Y3Si3O13,Hexagonal,0
Ca2Y3Si3O13,Hexagonal,0
Ca2YAgO5,Orthorhombic,0
Ca2YAgO5,Monoclinic,0
Ca2YBeO5,Orthorhombic,0
Ca2YCuO5,Orthorhombic,0
Ca2YMn3O9,Orthorhombic,0
Ca2YMnO5,Orthorhombic,0
Ca2YMoO5,Orthorhombic,0
Ca2YNiO5,Orthorhombic,0
Ca2YTiO5,Orthorhombic,0
Ca2ZrFeO6,Cubic,0
Ca2ZrNbO6,Cubic,0
Ca3Al2(SiO6)2,Tetragonal,0
Ca3Al4SiO12,Triclinic,0
Ca3As2(W5O4)2,Triclinic,0
Ca3As2(W5O4)2,Triclinic,0
Ca3CoRhO6,Monoclinic,0
Ca3CoRhO6,Triclinic,0
Ca3CoRhO6,Monoclinic,0
Ca3Cu2(BrO2)2,Tetragonal,0
Ca3Cu2(ClO2)2,Tetragonal,0
Ca3CuIrO6,Monoclinic,0
Ca3CuRhO6,Monoclinic,0
Ca3Fe2(MoO6)2,Triclinic,0
Ca3Fe2(RhO6)2,Trigonal,0
Ca3Fe2(SbO6)2,Triclinic,0
Ca3Fe2(WO6)2,Monoclinic,0
Ca3Fe2Br2O5,Tetragonal,0
Ca3Fe2Cl2O5,Tetragonal,0
Ca3Fe5Sn3O16,Monoclinic,0
Ca3Ga3(SnO6)2,Cubic,0
Ca3Ga3Ge3O14,Trigonal,0
Ca3GeO4F,Orthorhombic,0
Ca3HoMn4O12,Monoclinic,0
Ca3La2Sb3O14,Monoclinic,0
Ca3La32(OsI12)5,Triclinic,0
Ca3LaMn4O12,Monoclinic,0
Ca3Mg2(AsO4)3,Cubic,0
Ca3Mn2(FeO5)2,Monoclinic,0
Ca3Mn2(GeO4)3,Cubic,0
Ca3Mn2(IrO6)2,Triclinic,0
Ca3Mn2(SiO4)3,Cubic,0
